SIRV	2485	7337	2	2	1	501	0	50
SIRV	2485	8552	2	2	1	185	0	50
SIRV	7474	7560	2	2	1	619	0	50
SIRV	7814	8552	2	2	1	810	0	49
SIRV	8598	8686	1	3	1	1	0	45
SIRV	8605	8698	2	2	1	2	0	46
SIRV	8809	11553	2	4	1	344	1	50
SIRV	8815	11282	2	2	1	896	0	50
SIRV	11367	11444	2	2	1	406	0	50
SIRV	11367	11593	2	2	1	50	0	39
SIRV	11367	11647	2	2	1	370	0	50
SIRV	11792	11882	1	1	1	609	0	50
SIRV	12058	12434	1	1	1	448	0	50
SIRV	12243	12403	0	0	1	40	0	46
SIRV	16305	16384	2	2	1	241	0	49
SIRV	16497	16616	2	2	1	196	0	49
SIRV	16708	17317	2	2	1	161	0	48
SIRV	17446	17524	2	2	1	188	2	48
SIRV	17654	17748	2	2	1	197	2	50
SIRV	17969	18308	2	2	1	61	0	49
SIRV	18018	18308	2	2	1	72	0	49
SIRV	18469	18609	2	2	1	563	0	50
SIRV	18738	18981	2	2	1	341	0	50
SIRV	19123	19330	2	2	1	586	0	50
SIRV	19444	20394	2	2	1	267	0	50
SIRV	19444	20431	2	2	1	180	0	50
SIRV	23722	24086	2	2	1	43	0	48
SIRV	24319	24456	2	2	1	46	0	46
SIRV	24560	26557	1	1	1	294	0	50
SIRV	24560	27122	1	1	1	90	0	49
SIRV	24560	28611	1	1	1	285	0	34
SIRV	26635	27122	1	1	1	226	0	50
SIRV	26635	27128	1	1	1	91	0	50
SIRV	26635	28611	1	1	1	168	0	50
SIRV	27329	28611	1	1	1	228	0	49
SIRV	27334	28611	1	1	1	958	0	50
SIRV	27334	29124	1	1	1	147	0	50
SIRV	28888	29824	1	1	1	423	0	50
SIRV	28888	31309	1	1	1	248	0	50
SIRV	29921	30426	1	5	1	290	0	50
SIRV	30543	30678	1	1	1	295	0	49
SIRV	30543	30681	1	1	1	19	0	49
SIRV	30762	31309	1	1	1	402	0	50
SIRV	31521	31743	2	2	1	419	0	50
SIRV	31530	31743	2	2	1	113	0	50
SIRV	31853	31988	2	2	1	61	0	48
SIRV	31879	32221	2	2	1	316	0	50
SIRV	35844	36175	1	1	1	84	0	50
SIRV	36383	36748	1	1	1	61	0	49
SIRV	36383	36886	1	1	1	102	0	49
SIRV	38601	39504	2	2	1	47	0	48
SIRV	42870	43126	2	2	1	165	0	50
SIRV	43245	43343	2	2	1	332	0	49
SIRV	43488	48169	2	2	1	1086	0	50
SIRV	48320	49089	2	2	1	122	0	23
SIRV	48320	49416	2	2	1	1	0	30
SIRV	48326	49516	2	6	1	1050	1	50
SIRV	52730	53923	1	1	1	1	0	24
SIRV	52763	53606	1	3	1	385	0	50
SIRV	52769	53544	1	1	1	541	0	50
SIRV	52769	53606	1	1	1	2276	0	49
SIRV	53653	53738	1	1	1	2389	0	47
SIRV	53776	53889	1	1	1	1786	0	37
SIRV	53935	54917	1	1	1	1454	0	50
SIRV	54108	54917	1	1	1	656	0	50
SIRV	55024	55102	1	1	1	1834	0	50
SIRV	55263	56999	1	1	1	2062	0	50
SIRV	57070	57162	1	1	1	1865	0	50
SIRV	57246	57730	1	1	1	1865	0	50
SIRV	57255	57728	1	1	1	1	0	36
SIRV	57789	57946	1	1	1	1910	0	50
SIRV	58072	58277	1	1	1	660	0	50
SIRV	58072	58445	1	1	1	834	0	50
SIRV	58342	58445	1	1	1	684	0	49
SIRV	58577	58763	1	1	1	1487	0	50
SIRV	58927	59300	1	1	1	1446	0	50
SIRV	59382	59489	1	1	1	1160	0	50
SIRV	59636	59896	1	1	1	961	0	50
SIRV	60001	60073	1	1	1	1136	1	50
SIRV	60205	62477	1	1	1	1654	0	50
SIRV	62611	62752	1	1	1	577	0	50
SIRV	62611	62930	1	1	1	85	0	49
SIRV	68412	68693	1	1	1	1730	0	50
SIRV	68607	68693	1	1	1	576	0	50
SIRV	68760	68865	1	1	1	2425	0	50
SIRV	68961	69070	1	1	1	1223	2	50
SIRV	68961	69695	1	1	1	444	0	49
SIRV	68961	70005	1	1	1	68	0	48
SIRV	69252	69695	1	3	1	381	0	50
SIRV	69846	69965	1	1	1	1597	0	50
SIRV	70040	70331	1	1	1	39	0	47
SIRV	70054	70331	1	1	1	1649	1	50
SIRV	70390	74329	1	1	1	195	0	50
SIRV	70390	75030	1	1	1	45	0	48
SIRV	70390	77949	1	1	1	1359	0	49
SIRV	74674	75030	1	1	1	177	0	49
SIRV	75149	77949	1	1	1	285	1	50
SIRV	78044	78256	1	1	1	1014	6	50
SIRV	78044	78259	1	1	1	225	0	50
SIRV	78334	78430	1	1	1	903	1	50
SIRV	83738	84055	2	2	1	737	0	50
SIRV	84174	84871	2	2	1	180	0	49
SIRV	84174	85157	2	2	1	248	0	50
SIRV	84174	124090	2	2	1	187	0	49
SIRV	84959	195742	2	2	1	183	0	50
SIRV	85242	85787	2	2	1	348	0	50
SIRV	85873	124090	2	2	1	348	0	50
SIRV	124140	195742	2	2	1	521	0	50
SIRV	137160	151945	2	2	1	407	0	50
SIRV	137160	159903	2	2	1	274	0	50
SIRV	152050	159903	2	2	1	269	0	49
SIRV	159971	159990	2	2	1	103	0	43
SIRV	160026	195742	2	2	1	277	0	50
SIRV	160026	195748	2	4	1	87	0	35
SIRV	196023	228670	2	2	1	231	0	50
SIRV	196051	228670	2	2	1	447	0	50
