SIRV	2485	7337	2	2	1	540	0	50
SIRV	2485	8552	2	2	1	156	0	50
SIRV	7474	7560	2	2	1	560	0	50
SIRV	7814	8552	2	2	1	1040	0	50
SIRV	8605	8698	2	2	1	4	0	35
SIRV	8809	11553	2	4	1	275	0	49
SIRV	8815	11282	2	2	1	1076	0	50
SIRV	11367	11444	2	2	1	363	0	50
SIRV	11367	11593	2	2	1	159	0	40
SIRV	11367	11647	2	2	1	355	0	50
SIRV	11792	11882	1	1	1	376	0	50
SIRV	12058	12434	1	1	1	155	0	50
SIRV	12188	12403	1	1	1	1	0	27
SIRV	12243	12403	0	0	1	182	0	49
SIRV	16305	16384	2	2	1	544	0	49
SIRV	16497	16616	2	2	1	485	0	49
SIRV	16708	17317	2	2	1	371	0	48
SIRV	17446	17524	2	2	1	442	0	49
SIRV	17654	17748	2	2	1	516	1	49
SIRV	17969	18308	2	2	1	211	0	49
SIRV	18018	18308	2	2	1	139	0	49
SIRV	18469	18609	2	2	1	910	0	50
SIRV	18738	18981	2	2	1	697	0	50
SIRV	19123	19330	2	2	1	947	0	50
SIRV	19444	20394	2	2	1	427	0	50
SIRV	19444	20431	2	2	1	491	0	50
SIRV	23722	24086	2	2	1	109	0	50
SIRV	24319	24456	2	2	1	153	0	49
SIRV	24560	26557	1	1	1	344	0	50
SIRV	24560	27122	1	1	1	127	1	49
SIRV	24560	28611	1	1	1	131	0	34
SIRV	26635	27122	1	1	1	184	0	50
SIRV	26635	27128	1	1	1	88	0	50
SIRV	26635	28611	1	1	1	305	0	50
SIRV	27329	28611	1	1	1	187	0	49
SIRV	27334	28611	1	1	1	686	0	50
SIRV	27334	29124	1	1	1	224	0	50
SIRV	28888	29824	1	1	1	199	0	49
SIRV	28888	31309	1	1	1	209	0	50
SIRV	29921	30426	1	5	1	133	0	49
SIRV	30543	30678	1	1	1	132	0	49
SIRV	30543	30681	1	1	1	70	0	49
SIRV	30762	31309	1	1	1	245	0	48
SIRV	31521	31743	2	2	1	188	0	50
SIRV	31530	31743	2	2	1	185	0	50
SIRV	31853	31988	2	2	1	104	0	48
SIRV	31879	32221	2	2	1	136	0	49
SIRV	35844	36175	1	1	1	180	0	50
SIRV	36383	36748	1	1	1	203	0	50
SIRV	36383	36886	1	1	1	192	0	50
SIRV	38601	39504	2	2	1	161	0	48
SIRV	42416	42739	2	2	1	1	0	44
SIRV	42870	43126	2	2	1	88	0	50
SIRV	43245	43343	2	2	1	167	0	49
SIRV	43488	48169	2	2	1	608	0	49
SIRV	48320	49089	2	2	1	90	0	23
SIRV	48326	49516	2	6	1	444	0	50
SIRV	52763	53606	1	3	1	159	0	50
SIRV	52769	53544	1	1	1	220	0	50
SIRV	52769	53606	1	1	1	1634	0	50
SIRV	53653	53738	1	1	1	1509	0	47
SIRV	53776	53889	1	1	1	995	0	37
SIRV	53935	54917	1	1	1	1095	0	50
SIRV	54108	54917	1	1	1	256	0	50
SIRV	55024	55102	1	1	1	1117	0	50
SIRV	55263	56999	1	1	1	1594	0	50
SIRV	57070	57162	1	1	1	1413	0	50
SIRV	57246	57730	1	1	1	1412	0	49
SIRV	57789	57946	1	1	1	1424	0	50
SIRV	58072	58277	1	1	1	740	0	50
SIRV	58072	58445	1	1	1	477	0	50
SIRV	58342	58445	1	1	1	734	0	49
SIRV	58577	58763	1	1	1	1113	0	50
SIRV	58927	59300	1	1	1	1218	0	50
SIRV	59378	59489	1	1	1	1	0	45
SIRV	59382	59489	1	1	1	893	0	50
SIRV	59636	59896	1	1	1	578	0	50
SIRV	60001	60073	1	1	1	964	0	50
SIRV	60205	62477	1	1	1	1472	0	50
SIRV	62611	62752	1	1	1	246	0	49
SIRV	62611	62930	1	1	1	143	0	49
SIRV	68412	68693	1	1	1	1634	1	50
SIRV	68607	68693	1	1	1	261	0	50
SIRV	68760	68865	1	1	1	2136	1	50
SIRV	68961	69070	1	1	1	1416	0	50
SIRV	68961	69695	1	1	1	208	0	50
SIRV	68961	70005	1	1	1	242	0	48
SIRV	69252	69695	1	3	1	545	0	50
SIRV	69846	69965	1	1	1	1949	0	50
SIRV	70040	70331	1	1	1	119	0	49
SIRV	70054	70331	1	1	1	1898	2	50
SIRV	70390	74329	1	1	1	186	0	49
SIRV	70390	75030	1	1	1	85	0	50
SIRV	70390	77949	1	1	1	1604	2	50
SIRV	74674	75030	1	1	1	179	0	47
SIRV	75149	77949	1	1	1	299	1	50
SIRV	78044	78256	1	1	1	1173	11	50
SIRV	78044	78259	1	1	1	163	2	50
SIRV	78334	78430	1	1	1	1040	1	50
SIRV	83738	84055	2	2	1	445	0	49
SIRV	84174	84871	2	2	1	94	0	48
SIRV	84174	85157	2	2	1	97	0	50
SIRV	84174	124090	2	2	1	221	0	50
SIRV	84959	195742	2	2	1	92	0	49
SIRV	85242	85787	2	2	1	161	0	50
SIRV	85873	124090	2	2	1	168	0	50
SIRV	93629	124090	2	2	1	1	0	42
SIRV	124140	159903	2	2	1	1	0	26
SIRV	124140	195742	2	2	1	391	0	50
SIRV	137160	151945	2	2	1	360	0	50
SIRV	137160	159903	2	2	1	115	0	50
SIRV	152050	159903	2	2	1	242	0	50
SIRV	159971	159990	2	2	1	92	0	42
SIRV	160026	195742	2	2	1	186	0	50
SIRV	160026	195748	2	4	1	96	0	35
SIRV	196023	228670	2	2	1	171	0	50
SIRV	196051	228670	2	2	1	409	0	50
