SIRV	2485	7337	2	2	1	487	2	50
SIRV	2485	8552	2	2	1	161	0	50
SIRV	7474	7560	2	2	1	949	0	50
SIRV	7814	8552	2	2	1	2183	0	50
SIRV	8605	8698	2	2	1	7	0	47
SIRV	8809	11553	2	4	1	363	0	49
SIRV	8815	11282	2	2	1	2248	0	50
SIRV	11367	11444	2	2	1	479	0	50
SIRV	11367	11593	2	2	1	958	0	43
SIRV	11367	11647	2	2	1	448	0	49
SIRV	11792	11882	1	1	1	850	0	50
SIRV	12058	12434	1	1	1	12	0	47
SIRV	12243	12403	0	0	1	861	1	50
SIRV	16292	16373	2	2	1	1	0	23
SIRV	16305	16384	2	2	1	1728	1	50
SIRV	16497	16616	2	2	1	1358	1	49
SIRV	16708	17317	2	2	1	1057	0	50
SIRV	17446	17524	2	2	1	1294	0	49
SIRV	17654	17748	2	2	1	1511	0	50
SIRV	17969	18308	2	2	1	1142	0	49
SIRV	18018	18308	2	2	1	54	0	49
SIRV	18469	18609	2	2	1	1548	0	50
SIRV	18738	18981	2	2	1	1200	0	50
SIRV	19123	19330	2	2	1	1630	2	50
SIRV	19444	20394	2	2	1	193	0	50
SIRV	19444	20431	2	2	1	1425	4	50
SIRV	23722	24086	2	2	1	671	0	50
SIRV	24319	24456	2	2	1	642	0	49
SIRV	24560	26557	1	1	1	131	0	50
SIRV	24560	27122	1	1	1	393	0	50
SIRV	24560	28611	1	1	1	8	0	30
SIRV	26635	27122	1	1	1	32	0	49
SIRV	26635	27128	1	1	1	120	0	50
SIRV	26635	28611	1	1	1	88	0	50
SIRV	27329	28611	1	1	1	272	0	49
SIRV	27334	28611	1	1	1	1169	0	50
SIRV	27334	29124	1	1	1	56	0	50
SIRV	28888	29824	1	1	1	9	0	40
SIRV	28888	31309	1	1	1	282	0	50
SIRV	29921	30426	1	5	1	8	0	45
SIRV	30543	30678	1	1	1	3	0	30
SIRV	30543	30681	1	1	1	363	0	50
SIRV	30762	31309	1	1	1	544	0	50
SIRV	31521	31743	2	2	1	7	0	41
SIRV	31530	31743	2	2	1	66	0	50
SIRV	31853	31988	2	2	1	40	0	48
SIRV	31879	32221	2	2	1	1	0	36
SIRV	35844	36175	1	1	1	44	0	46
SIRV	36383	36748	1	1	1	1136	0	49
SIRV	36383	36886	1	1	1	74	0	49
SIRV	38601	39504	2	2	1	929	0	50
SIRV	42870	43126	2	2	1	44	0	50
SIRV	43245	43343	2	2	1	7	0	41
SIRV	43488	48169	2	2	1	241	0	49
SIRV	48320	49089	2	2	1	125	0	23
SIRV	48326	49516	2	6	1	52	0	49
SIRV	52763	53606	1	3	1	13	0	49
SIRV	52769	53544	1	1	1	21	0	49
SIRV	52769	53606	1	1	1	2180	0	50
SIRV	53653	53738	1	1	1	1698	0	47
SIRV	53776	53889	1	1	1	1208	0	37
SIRV	53935	54917	1	1	1	1641	0	50
SIRV	54108	54917	1	1	1	16	0	49
SIRV	55024	55102	1	1	1	1541	0	50
SIRV	55263	56999	1	1	1	2121	0	50
SIRV	57070	57162	1	1	1	1834	0	50
SIRV	57246	57730	1	1	1	1977	0	49
SIRV	57789	57946	1	1	1	2059	0	50
SIRV	58072	58277	1	1	1	1415	1	50
SIRV	58072	58445	1	1	1	290	0	50
SIRV	58342	58445	1	1	1	1393	1	50
SIRV	58577	58763	1	1	1	1544	0	50
SIRV	58927	59300	1	1	1	1672	0	50
SIRV	59382	59489	1	1	1	1269	0	50
SIRV	59636	59896	1	1	1	72	0	50
SIRV	60001	60073	1	1	1	1105	1	50
SIRV	60205	62477	1	1	1	1555	0	50
SIRV	62611	62752	1	1	1	13	0	48
SIRV	62611	62930	1	1	1	60	0	49
SIRV	68412	68693	1	1	1	3564	2	50
SIRV	68607	68693	1	1	1	23	0	48
SIRV	68760	68865	1	1	1	3887	1	50
SIRV	68961	69070	1	1	1	2826	3	50
SIRV	68961	69695	1	1	1	11	0	47
SIRV	68961	70005	1	1	1	1244	0	49
SIRV	69252	69695	1	3	1	1263	0	50
SIRV	69846	69965	1	1	1	3073	0	50
SIRV	70040	70331	1	1	1	640	0	50
SIRV	70054	70331	1	1	1	3446	2	50
SIRV	70390	74329	1	1	1	252	0	50
SIRV	70390	75030	1	1	1	30	0	50
SIRV	70390	77949	1	1	1	3253	3	50
SIRV	74674	75030	1	1	1	206	0	46
SIRV	75149	77949	1	1	1	302	0	50
SIRV	78044	78256	1	1	1	2275	8	50
SIRV	78044	78259	1	1	1	256	1	50
SIRV	78334	78430	1	1	1	1841	3	50
SIRV	78339	78430	1	1	1	1	0	17
SIRV	83738	84055	2	2	1	219	0	49
SIRV	84174	84871	2	2	1	3	0	44
SIRV	84174	85157	2	2	1	3	0	44
SIRV	84174	124090	2	2	1	168	0	50
SIRV	84959	195742	2	2	1	7	0	48
SIRV	85242	85787	2	2	1	11	0	50
SIRV	85873	124090	2	2	1	11	0	48
SIRV	124140	195742	2	2	1	220	0	50
SIRV	137160	151945	2	2	1	496	2	50
SIRV	137160	159903	2	2	1	8	0	50
SIRV	152050	159903	2	2	1	358	0	50
SIRV	159971	159990	2	2	1	134	0	43
SIRV	160026	195742	2	2	1	161	0	50
SIRV	160026	195748	2	4	1	124	0	35
SIRV	160026	228670	2	2	1	1	0	47
SIRV	196023	228670	2	2	1	251	0	50
SIRV	196051	228670	2	2	1	355	0	50
